name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount
NM_000147	chr1	-	24044158	24067408	24044791	24067363	8
NM_001841	chr1	-	24073047	24112404	24073611	24074694	2
NM_017761	chr1	+	24158887	24162534	24160534	24160954	3
NM_006625	chr1	-	24165525	24179408	24166739	24179332	6
NM_054016	chr1	-	24168159	24179408	24170218	24179332	6
NM_152372	chr1	-	24255117	24311252	24256440	24307713	37
NM_021258	chr1	-	24318847	24342198	24319881	24342159	7
NM_173065	chr1	-	24353233	24386338	24356903	24386325	6
NM_173064	chr1	-	24353233	24386338	24356206	24386325	7
NM_170743	chr1	-	24353233	24386338	24356206	24386325	7
NM_198173	chr1	+	24518467	24554395	24518628	24553565	16
NM_021180	chr1	+	24522116	24554395	24522162	24553565	16
NM_198174	chr1	+	24522116	24554395	24535571	24553565	15
NM_178122	chr1	-	24556075	24600536	24557619	24600443	7
NM_020448	chr1	+	24614831	24672059	24618624	24668262	12
NM_013441	chr1	+	24701973	24735014	24713449	24734354	5
NM_001010980	chr1	+	24755188	24808403	24794508	24804825	4
NM_005839	chr1	+	24842180	24872359	24842404	24871364	17
NM_013943	chr1	+	24944346	25043403	24944631	25040015	6
NM_001031680	chr1	-	25098588	25164088	25101199	25163649	6
NM_004350	chr1	-	25098588	25129357	25101199	25128946	5
NM_207170	chr1	-	25421353	25431600	25422343	25431545	6
NM_015484	chr1	-	25421353	25431600	25422343	25431545	7
NM_020317	chr1	-	25441326	25446572	25441666	25446041	5
NM_016124	chr1	+	25471567	25529523	25471625	25528002	10
NM_001127691	chr1	+	25471567	25529523	25471625	25528002	7
NM_014313	chr1	+	25537397	25561439	25539564	25559783	7
NM_138617	chr1	-	25561326	25619950	25569572	25619864	7
NM_138616	chr1	-	25561326	25619950	25561604	25619864	7
NM_138618	chr1	-	25561326	25619950	25569572	25619864	9
NM_020485	chr1	-	25561326	25619950	25561604	25619864	10
NM_018202	chr1	+	25629974	25699283	25630176	25697544	11
NM_015627	chr1	+	25742662	25767964	25742776	25766070	9
NM_020379	chr1	+	25816545	25983845	25816875	25982867	12
NM_020451	chr1	+	25999253	26017300	25999308	26014796	13
NM_206926	chr1	+	25999253	26017300	25999308	26014796	12
NM_001099627	chr1	+	26018983	26032020	26022182	26028862	7
NM_001099625	chr1	+	26018983	26032020	26022182	26031104	7
NR_024498	chr1	-	26019031	26022684	26022684	26022684	1
NM_019557	chr1	+	26019270	26032020	26022182	26031104	7
NM_001099626	chr1	+	26019905	26032020	26022182	26031104	7
NM_024037	chr1	-	26033083	26058435	26034070	26058435	3
NM_178422	chr1	-	26060561	26070331	26061876	26062917	2
NM_005563	chr1	-	26099193	26105580	26100093	26103754	5
NM_203399	chr1	-	26099193	26105955	26100093	26103754	5
NM_203401	chr1	-	26099193	26105231	26100093	26103754	5
NM_000437	chr1	-	26158844	26197235	26161066	26189894	11
NM_004455	chr1	+	26220857	26235541	26221724	26234425	11
NM_032513	chr1	-	26237100	26245191	26238237	26244974	7
NM_001004434	chr1	-	26237100	26245191	26238237	26244974	8
NM_032588	chr1	-	26250384	26266708	26250950	26266572	9
NM_152835	chr1	+	26310912	26324626	26313386	26321655	4
NM_024869	chr1	+	26358097	26361706	26360369	26361185	2
NM_015871	chr1	+	26368974	26369951	26369061	26369794	3
NM_006314	chr1	+	26376567	26388962	26376625	26388626	21
NR_023345	chr1	+	26376568	26388962	26388962	26388962	21
NM_198137	chr1	+	26389705	26401620	26389705	26401620	10
NM_022778	chr1	+	26433279	26477886	26438861	26476371	14
NM_031286	chr1	+	26478799	26480600	26479233	26480201	3
NM_001077262	chr1	-	26481359	26505782	26481376	26501961	11
NM_183008	chr1	-	26481359	26505782	26481376	26501961	16
NM_145345	chr1	-	26481359	26517343	26481376	26501961	15
NM_001803	chr1	+	26516997	26519601	26517095	26519380	2
NM_001039775	chr1	-	26520936	26543030	26521045	26541900	19
NM_001114759	chr1	-	26560711	26571853	26560728	26567649	6
NM_173574	chr1	-	26560711	26571853	26560728	26567649	6
NM_024674	chr1	+	26609855	26628806	26609969	26625536	4
NM_024887	chr1	+	26631388	26670382	26632023	26668209	9
NM_205861	chr1	+	26631388	26670382	26632023	26668209	9
NM_005517	chr1	+	26671488	26675720	26671690	26674226	6
NM_002953	chr1	+	26728835	26774107	26728998	26773279	22
NM_001006665	chr1	+	26744929	26774107	26744978	26773279	21
NM_139135	chr1	+	26895108	26981188	26895481	26979834	20
NM_006015	chr1	+	26895108	26981188	26895481	26979834	20
NM_017837	chr1	+	26987072	26997474	26989893	26996922	4
NM_032283	chr1	+	27025787	27054795	27025882	27052921	8
NM_006142	chr1	+	27062219	27063534	27062290	27063037	1
NM_018066	chr1	-	27078459	27089456	27078754	27089174	5
NM_022078	chr1	-	27089566	27099549	27090087	27099520	7
NM_021969	chr1	-	27110562	27113154	27110922	27113018	2
NM_006600	chr1	+	27120810	27145474	27120926	27145259	9
NM_152365	chr1	-	27148647	27159484	27149146	27151458	4
NM_001013642	chr1	+	27192781	27199964	27192864	27193548	2
NM_052943	chr1	-	27204099	27211920	27205021	27211748	2
NM_003047	chr1	-	27297887	27354038	27299384	27353412	12
NM_015023	chr1	+	27433593	27507695	27460132	27505461	16
NM_032125	chr1	+	27521222	27535478	27521275	27534544	6
NM_032872	chr1	+	27541099	27553008	27544412	27552930	15
NM_004672	chr1	-	27554256	27565924	27554468	27565675	29
NM_173452	chr1	-	27568187	27573902	27568313	27573896	7
NM_003665	chr1	-	27568187	27573902	27568313	27573896	8
NM_207397	chr1	-	27578182	27582392	27579123	27582316	5
NM_005281	chr1	+	27591738	27594904	27592889	27593882	2
NM_006990	chr1	-	27604712	27689256	27607269	27627987	9
NM_001029882	chr1	-	27733342	27802730	27746401	27751213	7
NM_001042747	chr1	-	27811387	27825338	27812011	27823014	13
NM_005248	chr1	-	27811387	27834314	27812011	27823014	13
NM_001042729	chr1	-	27811387	27825693	27812011	27823014	13
NM_022873	chr1	-	27865158	27871311	27865478	27868412	5
NM_002038	chr1	-	27865158	27871311	27865478	27868412	5
NM_022872	chr1	-	27865158	27871311	27865478	27868412	5
NM_152660	chr1	+	27925076	27960702	27925178	27959679	9
NM_177424	chr1	+	27972280	28023550	27972405	28021427	9
NM_014110	chr1	+	28029879	28050770	28029933	28049544	7
NM_138558	chr1	+	28029879	28050770	28040266	28049544	7
NM_002713	chr1	+	28029879	28050770	28046160	28049544	6
NR_002997	chr1	+	28033498	28033664	28033664	28033664	1
NM_001105556	chr1	+	28071641	28085780	28071669	28085020	6
NM_001039477	chr1	+	28071641	28085780	28071669	28084529	4
NM_004848	chr1	+	28071641	28085780	28071669	28084529	5
NM_002946	chr1	-	28090635	28113823	28091260	28113541	9
NM_001009568	chr1	+	28134090	28155578	28134281	28155297	7
NM_014474	chr1	+	28134090	28158250	28134281	28157936	8
NM_018053	chr1	+	28159090	28167191	28159167	28166298	3
NM_001990	chr1	-	28173405	28287718	28173563	28257124	18
NM_000952	chr1	-	28348448	28375778	28349090	28350119	2
NM_014280	chr1	-	28399376	28432129	28400345	28432096	9
NM_016311	chr1	+	28435197	28437198	28435281	28437076	3
NM_178190	chr1	+	28435197	28437198	28435281	28436895	3
NM_178191	chr1	+	28435197	28437198	28435281	28435554	2
NM_031459	chr1	+	28458592	28481589	28458945	28479900	10
NM_017638	chr1	+	28528099	28535065	28529760	28534068	3
NM_001127350	chr1	+	28528099	28535065	28529760	28534068	3
NM_001048183	chr1	+	28568679	28699468	28606545	28695648	14
NM_023923	chr1	+	28637247	28699468	28637482	28695648	13
NM_001048199	chr1	+	28705082	28738194	28728965	28737106	12
NM_001048197	chr1	+	28705082	28738194	28728965	28737106	13
NM_001048198	chr1	+	28705082	28738194	28728965	28737106	13
NR_002909	chr1	+	28705082	28708733	28708733	28708733	3
NM_001269	chr1	+	28717331	28738194	28728965	28737106	10
NM_001048195	chr1	+	28717331	28738194	28728965	28737106	11
NM_001048194	chr1	+	28717331	28738194	28728965	28737106	11
NM_017846	chr1	+	28752115	28777644	28752209	28776735	9
NR_003109	chr1	+	28752115	28777644	28777644	28777644	10
NR_024127	chr1	-	28777638	28780953	28780953	28780953	6
NR_003077	chr1	-	28777841	28777921	28777921	28777921	1
NR_002987	chr1	-	28778862	28778992	28778992	28778992	1
NR_002976	chr1	-	28779479	28779611	28779611	28779611	1
NR_003035	chr1	-	28780018	28780152	28780152	28780152	1
NM_152304	chr1	+	28791298	28793675	28792898	28793216	2
NM_005644	chr1	-	28802197	28842191	28802637	28821180	6
NM_001135218	chr1	-	28802197	28842191	28802637	28821180	6
NR_004407	chr1	+	28847698	28847833	28847833	28847833	1
NM_006582	chr1	+	28867830	28913972	28882711	28913872	10
NM_024482	chr1	+	28867830	28913974	28882711	28913872	10
NM_016258	chr1	+	28935722	28968874	28936219	28968051	5
NM_000911	chr1	+	29011240	29062795	29011482	29062382	3
NM_203343	chr1	+	29086214	29319545	29186536	29314896	17
NM_203342	chr1	+	29086214	29319545	29192587	29314896	21
NM_004437	chr1	+	29086214	29319545	29192587	29314896	19
NM_001003682	chr1	-	29318526	29322994	29320003	29320927	2
NM_005626	chr1	-	29346949	29380948	29347508	29380851	6
NM_016011	chr1	-	29391971	29430041	29393120	29430005	10
NM_001024732	chr1	-	29391971	29430041	29393120	29415732	10
NM_005704	chr1	+	29435633	29525903	29435743	29524760	31
NM_133178	chr1	+	29435633	29525903	29435743	29524760	30
NM_133177	chr1	+	29435633	29525903	29435743	29524760	31
NM_002379	chr1	-	30956712	30969019	30959015	30968985	8
NM_006762	chr1	-	30977902	31003254	30979261	31003179	8
NM_014654	chr1	-	31114899	31154067	31118644	31154020	5
NM_014676	chr1	-	31176939	31311151	31178644	31305000	22
NM_001020658	chr1	-	31176939	31311151	31178644	31305000	22
NR_004054	chr1	-	31181122	31181210	31181210	31181210	1
NR_004054	chr1	-	31194551	31194639	31194639	31194639	1
NR_003066	chr1	-	31213596	31213671	31213671	31213671	1
NR_002762	chr1	+	31233498	31234068	31234068	31234068	1
NM_024522	chr1	-	31425179	31433587	31427136	31433543	6
NM_004814	chr1	-	31505001	31542231	31505505	31542185	10
NM_016505	chr1	+	31542428	31610367	31555532	31609627	8
NM_004102	chr1	-	31610686	31618510	31611319	31618448	4
NM_178865	chr1	+	31658549	31680112	31658699	31679633	10
NM_022164	chr1	+	31814672	31825872	31815336	31825167	12
NM_001525	chr1	+	31857227	31865301	31857380	31865168	7
NM_012392	chr1	-	31868057	31883064	31868800	31883052	5
NM_001856	chr1	-	31890434	31942355	31890838	31940381	71
NM_001703	chr1	-	31965304	32002235	31965607	31995409	33
NM_144569	chr1	-	32028611	32054167	32028790	32053521	16
NM_080392	chr1	-	32146379	32176575	32147088	32157253	4
NM_080391	chr1	-	32146379	32176575	32147039	32157253	6
NM_006559	chr1	+	32252077	32282059	32252183	32280812	9
NM_018056	chr1	+	32311089	32341054	32311235	32340861	9
NM_012316	chr1	+	32346230	32414755	32346318	32409082	14
NM_175852	chr1	+	32417931	32436473	32418533	32433383	11
NM_024296	chr1	+	32438788	32443578	32440123	32443436	6
NM_018134	chr1	+	32443858	32446875	32443869	32446270	5
NM_001099434	chr1	+	32447281	32454384	32447281	32454085	9
NM_019118	chr1	-	32454384	32460513	32455040	32460510	5
NM_003757	chr1	+	32460557	32469792	32460629	32469384	11
NM_032648	chr1	+	32485404	32487048	32485609	32486789	2
NM_005356	chr1	+	32489426	32524353	32512517	32523904	13
NM_001042771	chr1	+	32512298	32524353	32512517	32523904	13
NM_004964	chr1	+	32530294	32571811	32530357	32571232	14
NM_023009	chr1	-	32572027	32574421	32572784	32574221	2
NM_052841	chr1	+	32600448	32602511	32600889	32602444	2
NM_018045	chr1	-	32603362	32632614	32606520	32632602	10
NM_001040441	chr1	+	32777358	32844129	32831119	32838607	5
NM_178547	chr1	-	32859893	32888772	32860049	32888753	7
NM_005610	chr1	+	32889335	32924397	32889494	32917893	12
NM_001135255	chr1	+	32889335	32924397	32889494	32917893	12
NM_001135256	chr1	+	32889545	32924397	32890190	32917893	12
NM_030786	chr1	-	32918093	32940948	32920037	32940848	5
NM_020888	chr1	+	32980098	33013158	32980142	33011075	7
NM_003680	chr1	-	33013426	33056220	33014168	33055432	13
NM_001017406	chr1	+	33055762	33073252	33064287	33072226	7
NM_022753	chr1	+	33055762	33097063	33064287	33094226	7
NM_153756	chr1	-	33100463	33108934	33102481	33106561	6
NM_002143	chr1	+	33124684	33132834	33127086	33132050	4
NM_033504	chr1	-	33132782	33139540	33132992	33139426	6
NM_153341	chr1	-	33174636	33202873	33174993	33202873	9
NM_001127361	chr1	-	33174636	33202873	33175475	33202873	9
NM_013411	chr1	-	33246172	33275079	33249016	33275016	7
NM_001625	chr1	-	33251169	33275058	33251368	33275016	6
NM_052998	chr1	+	33319300	33358582	33320437	33358370	12
NM_018207	chr1	-	33383590	33420258	33385364	33419620	5
NM_152493	chr1	+	33494760	33538907	33508762	33537234	9
NM_001080438	chr1	-	33544953	33559286	33544953	33559286	5
NM_004427	chr1	-	33561810	33588086	33563052	33572430	7
NM_198040	chr1	-	33561810	33613781	33563052	33613727	14
NM_145238	chr1	+	33710818	33734582	33717476	33733663	8
NM_052896	chr1	-	33752195	34404030	33757704	34404001	70
NM_145205	chr1	+	34098662	34102979	34102379	34102940	2
NM_001008728	chr1	+	34102217	34102979	34102601	34102940	2
NM_032884	chr1	+	34405210	34457318	34435662	34456949	7
NM_001134734	chr1	+	34415139	34457316	34415977	34456949	7
NM_005268	chr1	+	34993307	34996699	34995518	34996340	2
NM_153212	chr1	+	34999364	35000515	34999442	35000243	1
NM_024009	chr1	+	35019376	35024552	35022950	35023763	2
NM_001005752	chr1	+	35020497	35024554	35022950	35023763	2
NM_002060	chr1	+	35031185	35033935	35032401	35033403	2
NM_138428	chr1	-	35091710	35097932	35093304	35093868	2
NM_001080418	chr1	-	35103623	35143571	35104270	35143571	10
NM_007167	chr1	-	35224353	35270156	35225291	35268827	16
NM_024772	chr1	+	35317558	35354042	35332175	35353447	10
NM_005066	chr1	-	35421789	35431330	35422643	35431237	10
NM_005095	chr1	+	35507154	35660132	35507234	35657865	30
NM_024874	chr1	-	35671677	35795591	35673081	35792679	21
NM_182686	chr1	-	35676729	35795591	35679205	35792679	20
NM_001014839	chr1	+	35795979	35804967	35796378	35803851	8
NM_001014841	chr1	+	35795979	35804967	35797312	35803851	7
NM_014284	chr1	+	35795979	35804967	35796378	35803851	7
NM_178548	chr1	+	35811557	35833514	35811765	35832864	7
NM_002794	chr1	-	35841325	35879730	35841454	35879620	6
NM_152374	chr1	-	35952063	35957377	35953819	35954509	2
NM_022111	chr1	-	35974404	36008138	35974683	36008058	25
NM_017629	chr1	+	36046414	36093775	36046604	36091793	18
NM_012199	chr1	+	36121396	36162486	36121609	36157795	19
NM_024852	chr1	+	36169358	36294650	36169614	36293933	19
NM_177422	chr1	+	36169358	36294650	36242572	36293933	17
NM_014466	chr1	+	36322262	36326463	36323109	36326374	10
NM_017825	chr1	+	36327072	36332120	36327092	36331574	6
NM_005202	chr1	-	36333432	36338437	36335756	36338430	2
NM_014408	chr1	-	36374759	36387654	36375390	36387566	5
NM_018067	chr1	+	36394389	36419028	36394605	36418446	17
NM_005119	chr1	+	36462603	36543544	36520751	36542205	12
NM_024676	chr1	+	36545304	36563073	36557913	36559315	12
NM_018166	chr1	-	36560218	36562342	36560482	36561225	3
NM_032017	chr1	-	36577811	36624072	36579942	36599520	12
NM_032881	chr1	-	36631617	36636080	36631945	36632317	2
NM_145047	chr1	-	36656093	36688639	36656326	36688557	11
NM_206837	chr1	-	36666487	36688639	36666507	36688557	5
NM_031280	chr1	-	36693948	36702627	36693975	36702463	8
NM_172313	chr1	-	36704230	36721096	36704283	36717684	18
NM_000760	chr1	-	36704230	36721096	36704544	36717684	17
NM_156039	chr1	-	36704230	36721096	36704544	36717684	17
NM_156038	chr1	-	36704230	36721096	36704651	36717684	16
NM_000831	chr1	-	37033714	37272431	37040038	37272296	16
NM_025079	chr1	+	37712705	37722565	37713684	37721799	6
NM_022756	chr1	-	37730762	37752951	37732286	37752934	8
NM_024700	chr1	-	37774728	37792490	37775935	37792417	4
NM_003462	chr1	+	37795106	37805045	37795116	37803249	6
NM_013285	chr1	-	37805003	37834083	37805042	37834010	16
NM_001038633	chr1	-	37849537	37873078	37851013	37867920	9
NM_017850	chr1	-	37919828	37928779	37921381	37928139	5
NM_018101	chr1	+	37930745	37947978	37930949	37946625	11
NM_001099439	chr1	-	37954232	38003411	37956630	38003325	17
NM_173641	chr1	-	37998531	38003411	37999625	38003325	3
NM_001031740	chr1	+	38032360	38039865	38032441	38038118	4
NM_001113482	chr1	+	38032360	38039865	38032441	38038462	4
NM_152496	chr1	+	38033746	38039865	38034034	38038462	2
NM_024640	chr1	-	38041200	38046452	38042183	38046439	5
NM_001142726	chr1	+	38046059	38047713	38046943	38047332	3
NM_198446	chr1	+	38046059	38047713	38046663	38047332	3
NM_005955	chr1	-	38047825	38097879	38053394	38095917	11
NM_005540	chr1	-	38098955	38185316	38100573	38184567	24
NM_006802	chr1	-	38195238	38228348	38196444	38228224	17
NM_004468	chr1	-	38235028	38243821	38235663	38237671	6
NM_016037	chr1	+	38250970	38263084	38251061	38261887	8
NM_002699	chr1	-	38282109	38285037	38283646	38285002	1
NM_022157	chr1	-	39077605	39097927	39077811	39097905	7
NM_012333	chr1	-	39101222	39111637	39102928	39111564	5
NM_030772	chr1	-	39112325	39119876	39112809	39114357	2
NM_017821	chr1	-	39124065	39180043	39124762	39157471	8
NM_001136275	chr1	+	39229502	39244322	39229639	39242314	4
NM_024595	chr1	+	39229502	39244322	39229639	39242314	5
NM_004552	chr1	+	39264592	39272874	39266983	39272755	3
NM_012090	chr1	+	39319704	39725376	39322477	39724053	95
NM_033044	chr1	+	39569396	39725376	39569527	39724053	64
NM_015038	chr1	+	39647762	39654741	39648524	39652808	1
NM_181809	chr1	+	39729904	39768128	39730250	39764057	7
NR_003929	chr1	-	39760538	39797957	39797957	39797957	9
NM_003819	chr1	-	39799071	39815108	39799956	39814210	16
NM_001135653	chr1	-	39799071	39815108	39799956	39814210	16
NM_001135654	chr1	-	39799071	39815108	39799956	39814210	15
NR_002983	chr1	-	39805632	39805769	39805769	39805769	1
NM_014571	chr1	-	39861689	39877935	39864765	39877884	5
NM_032526	chr1	-	39897379	39910297	39897379	39910297	6
NM_016257	chr1	-	39917231	39929676	39920794	39922862	4
NM_203456	chr1	+	39977116	40002173	39977159	40002001	10
NM_006112	chr1	+	39977116	39991965	39977159	39991614	10
NM_203457	chr1	+	39977116	39991965	39980177	39991614	10
NM_001720	chr1	-	39996489	40027120	39998677	40026744	7
NM_022120	chr1	-	40007783	40009607	40007960	40009514	1
NM_017646	chr1	-	40079292	40121764	40080002	40121750	11
NM_001033082	chr1	-	40133684	40140274	40135630	40139693	3
NM_001033081	chr1	-	40133684	40140274	40135630	40139693	2
NM_005376	chr1	-	40137872	40140274	40139072	40139693	2
NM_001136493	chr1	+	40193370	40208214	40193551	40207827	14
NM_032793	chr1	+	40193370	40208214	40193551	40207827	14
NM_001105530	chr1	+	40278841	40310908	40297605	40309792	13
NM_006367	chr1	+	40278841	40310908	40297605	40309792	13
NM_001142604	chr1	-	40310968	40335729	40312319	40335497	6
NM_000310	chr1	-	40310968	40335729	40312319	40335497	9
NM_012421	chr1	+	40399627	40479180	40399658	40478706	8
NM_001008740	chr1	+	40486159	40489952	40486252	40489853	2
NM_005857	chr1	+	40496319	40532443	40496530	40530928	10
NM_001852	chr1	-	40538749	40555526	40539440	40555456	32
NM_022733	chr1	+	40612314	40661581	40612379	40660360	10
NM_023070	chr1	+	40688365	40701939	40695296	40701848	5
NM_198494	chr1	+	40715888	40734602	40717620	40734318	6
NM_022774	chr1	+	40747019	40754801	40752803	40753925	3
NM_152373	chr1	+	40769819	40786426	40771425	40785719	5
NM_014747	chr1	-	40858938	40903911	40864775	40880184	8
NR_024567	chr1	-	40927338	40930520	40930520	40930520	1
NM_001142587	chr1	+	40929828	41009860	40977102	41009087	10
NM_001142588	chr1	+	40929828	41009860	40977102	41009087	11
NM_001142589	chr1	+	40929828	41009860	40977102	41009087	9
NM_014223	chr1	+	40929828	41009860	40977102	41009087	10
NM_001142590	chr1	+	40930266	41009860	40977102	41009087	15
NM_004700	chr1	+	41022270	41076947	41022352	41076782	14
NM_172163	chr1	+	41022270	41076947	41022352	41076782	13
NM_133467	chr1	-	41099314	41100605	41099831	41100386	1
NM_001905	chr1	+	41217593	41250822	41221549	41248504	19
NM_144990	chr1	-	41253855	41259974	41254364	41258919	5
NM_001031694	chr1	-	41265460	41399633	41266452	41390933	16
NM_012236	chr1	-	41265463	41480375	41266452	41397989	15
NM_001956	chr1	-	41717035	41722931	41717666	41722859	5
NM_024503	chr1	-	41748270	42157083	41748708	41823055	9
NM_001127714	chr1	-	41748270	42157083	41748708	41823055	8
NM_007102	chr1	+	42391678	42394082	42391708	42393854	3
NM_033553	chr1	-	42400948	42402982	42401163	42402970	3
NM_014947	chr1	-	42414796	42573490	42417967	42549351	13
NM_173642	chr1	+	42619054	42662487	42619192	42653232	5
NM_032257	chr1	-	42668680	42694514	42668993	42694255	8
NM_024664	chr1	+	42694759	42698673	42694823	42698184	3
