chr	height	start	end	numtags	max_ht_offset
10	15	73173518	73174298	26	232
10	20	73196038	73197754	84	646
10	19	73202956	73203873	37	370
10	12	73241732	73242142	17	193
10	17	73280391	73281625	42	544
10	20	73289689	73291119	65	759
10	54	73297467	73298463	96	772
10	12	73300952	73301761	25	254
10	17	73318171	73319589	78	383
10	26	73325969	73326553	33	332
10	19	73345683	73346340	39	291
10	19	73395484	73396776	45	727
10	12	73403824	73405167	55	506
10	13	73428163	73429094	36	573
10	31	73438362	73440045	89	1133
10	16	73457104	73458540	58	362
10	31	73478099	73478957	54	322
10	23	73527239	73528268	53	368
10	16	73534556	73534845	17	142
10	11	73536909	73537715	27	448
10	13	73538444	73539541	41	339
10	22	73555884	73556341	29	242
10	34	73599935	73601293	68	1108
10	31	73602699	73604424	119	1047
10	57	73628112	73628874	75	172
10	11	73642832	73643440	20	217
10	24	73645142	73646227	59	789
10	13	73652408	73653709	36	359
10	12	73673490	73675233	78	418
10	12	73677611	73679147	40	1196
10	17	73684624	73685310	35	346
10	31	73689326	73691728	157	1095
10	18	73693395	73694021	32	211
10	28	73702163	73706185	231	1176
10	11	73744545	73746308	54	1006
10	16	73750058	73750966	45	600
10	25	73754338	73755438	55	906
10	17	73766876	73767601	30	164
10	16	73769916	73770581	28	404
10	22	73783917	73785354	80	836
10	20	73793697	73794423	36	497
10	29	73982608	73983085	36	293
10	19	74034535	74035285	32	520
10	16	74041483	74042365	30	620
10	18	74054236	74056534	74	1822
10	23	74095357	74096190	44	444
10	23	74106111	74106703	49	229
10	15	74112396	74113048	25	397
10	18	74117065	74118610	52	1002
10	17	74119290	74120902	49	920
10	15	74121064	74122164	33	792
10	45	74122219	74124706	121	2115
10	13	74473785	74474956	42	605
10	19	74526072	74527370	62	609
10	24	74539881	74540452	39	334
10	12	74540504	74540987	15	248
10	13	74547592	74548289	18	336
10	17	74588870	74589345	21	98
10	23	74596915	74598709	70	828
10	20	74676046	74677992	94	878
10	28	74681282	74682915	70	1163
10	17	74691870	74692643	30	169
10	11	74692643	74694181	42	667
10	127	74842513	74844302	278	1015
10	27	74925675	74927002	50	204
10	15	74959085	74959855	30	203
10	13	75015992	75016942	41	201
10	12	75020807	75021580	25	355
10	15	75055670	75056280	25	294
10	14	75073753	75074359	23	283
10	18	75159684	75160655	49	670
10	19	75172771	75175151	100	1248
10	13	75201506	75203892	80	829
10	13	75211030	75212434	43	688
10	13	75214778	75215570	38	361
10	128	75240096	75241950	248	1388
10	13	75249064	75250231	43	312
10	14	75278818	75279560	26	129
10	26	75309428	75309888	34	174
10	26	75315555	75318133	140	460
10	15	75318562	75319209	36	500
10	15	75320002	75321244	38	507
10	18	75322378	75323701	52	975
10	15	75328160	75329471	49	848
10	35	75336155	75338336	143	751
10	20	75338554	75339632	59	434
10	30	75361953	75363081	55	316
10	39	75366945	75368152	76	622
10	17	75370198	75371256	35	291
10	32	75395285	75397063	91	809
10	13	75426914	75428202	54	1089
10	17	75428885	75429788	38	222
10	14	75437951	75438611	33	398
10	16	75441459	75441957	25	331
10	14	75450955	75451770	33	261
10	27	75477090	75477928	44	676
10	11	75509245	75510513	32	562
10	13	75510698	75511485	25	448
10	28	75548524	75549430	50	220
10	13	75574914	75575407	21	144
10	16	75579814	75582169	92	836
10	14	75605435	75607248	71	851
10	18	75608963	75609918	37	489
10	11	75619513	75620459	36	559
10	15	75643249	75644009	28	282
10	218	75653348	75654858	354	782
10	11	75660815	75661542	31	178
10	13	75667784	75668190	18	123
10	12	75673958	75674685	20	119
10	16	75695529	75696242	31	497
10	21	75705420	75706179	39	414
10	217	75710701	75713571	537	1705
10	18	75722796	75724226	62	894
10	12	75744748	75745404	20	438
10	15	75766843	75767653	27	363
10	16	75793306	75794415	36	844
10	24	75862455	75863712	54	745
10	23	75866637	75868045	65	1056
10	11	75931927	75933836	57	1228
10	48	75971714	75972668	72	313
10	11	76015758	76016192	18	189
10	11	76251260	76251946	23	272
10	11	76255433	76256760	33	676
10	11	76353848	76354800	37	676
10	12	76421155	76421643	23	205
10	17	76451035	76452445	38	1149
10	44	76533788	76535174	85	415
10	36	76538340	76538878	54	192
10	18	76617581	76618403	32	239
10	38	76621335	76622327	91	653
10	11	76623613	76623953	13	108
10	12	76624603	76625703	33	392
10	11	76631508	76633178	44	1144
10	15	76637815	76638550	27	254
10	26	76638811	76640972	99	1629
10	14	76640987	76642209	32	255
10	11	76655365	76655638	12	126
10	20	76660100	76660676	29	413
10	11	76664957	76665556	25	388
10	31	76665572	76666339	55	256
10	11	76724373	76725497	33	598
10	16	76830968	76833718	118	916
10	33	76839668	76840036	37	221
10	17	76857508	76859562	80	934
10	161	76859601	76860687	231	643
10	17	76860783	76861554	30	332
10	55	76897719	76899268	104	1273
10	18	76959812	76960459	34	365
10	15	77064680	77065335	26	162
10	12	77465929	77466527	21	316
10	16	78780364	78780928	24	242
10	11	79016764	79017278	18	367
10	13	79141134	79141557	17	276
10	13	79270360	79270706	15	199
10	14	79276371	79277020	21	187
10	14	79337623	79338517	27	161
10	11	79339151	79339884	20	586
10	17	79341256	79341930	25	302
10	14	79372647	79373623	44	679
10	25	79378828	79379433	38	317
10	11	79399670	79400000	13	183
10	25	79400602	79401729	54	675
10	140	79458594	79460272	309	787
10	140	79462799	79463898	264	509
10	26	79661747	79662209	39	198
10	31	79685585	79687155	72	453
10	14	79732396	79733616	52	648
10	12	79871523	79872037	20	135
10	17	79888566	79889365	27	322
10	14	79973244	79974012	24	289
10	11	80051296	80051707	18	120
10	20	80185480	80187785	69	1223
10	12	80355178	80356223	37	599
10	15	80367245	80367999	24	386
10	16	80378249	80379143	38	522
10	15	80394507	80396023	53	429
10	23	80402200	80405028	116	2435
10	12	80407287	80408464	37	453
10	87	80480554	80482044	176	295
10	23	80498206	80499023	37	404
10	14	80500797	80501302	30	136
10	26	80509081	80510092	66	499
10	13	80513257	80514514	50	815
10	17	80523356	80524461	49	315
10	14	80556518	80557350	31	563
10	13	80565525	80565672	14	0
10	23	80579238	80580585	76	735
10	15	80580626	80581950	52	1036
10	14	80586951	80588051	33	527
10	30	80592353	80593580	67	461
10	21	80613474	80614834	59	651
10	12	80624763	80625913	30	557
10	12	80667587	80668726	37	429
10	13	80672434	80672910	18	103
10	19	80722537	80723232	38	209
10	25	80750346	80751570	65	729
10	13	80757790	80758841	26	904
10	17	80777739	80778528	31	131
10	14	80804070	80804794	24	412
10	12	80828207	80829324	29	761
10	11	80830185	80831039	25	235
10	15	80870131	80871186	30	521
10	23	80917233	80918671	70	393
10	171	81908114	81909921	319	549
10	34	81913290	81914705	114	248
10	12	81927428	81928103	22	252
10	35	81952838	81954666	92	617
10	13	81954989	81956216	40	488
10	13	81956797	81958303	63	658
10	11	82132617	82133077	17	313
10	26	82179402	82179851	39	212
10	11	82193115	82193919	29	253
10	15	82193931	82194969	53	579
10	14	82200141	82201316	36	821
10	24	82208519	82209373	40	422
10	23	82248097	82249450	53	627
10	13	82255016	82255858	27	466
10	11	82285560	82286136	18	249
10	13	82449045	82449603	22	345
10	11	82716565	82716996	18	195
10	15	85082473	85083102	24	142
10	184	85095680	85097225	307	689
10	16	85321424	85322538	34	514
10	15	85341985	85342451	24	319
10	33	85355414	85357061	116	771
10	18	85361408	85362361	43	413
10	13	85367371	85368627	39	372
10	61	85375378	85375748	63	85
10	20	85426723	85427912	41	918
10	22	85431833	85433746	69	546
10	21	85440589	85442293	79	1521
10	11	85448378	85449264	25	615
10	23	85513466	85515249	106	983
10	20	85515268	85516169	40	484
10	27	85598197	85599853	86	860
10	21	85601649	85602465	49	410
10	19	85620861	85621587	44	531
10	19	85888828	85890206	61	372
10	13	86041049	86041554	18	296
10	14	86058301	86059339	38	424
10	12	86077645	86078584	34	792
10	11	86102012	86102262	12	103
10	12	86124697	86125129	19	121
10	11	86287077	86287711	26	126
10	11	86684912	86685260	13	135
10	12	87390978	87391793	24	401
10	20	87391859	87393095	77	881
10	13	87393101	87394291	34	682
10	15	87717307	87717838	25	229
10	22	88095352	88096560	77	303
10	17	88126857	88127378	32	230
10	16	88149410	88151334	75	329
10	15	88284334	88285659	42	801
10	12	88302586	88303740	29	989
10	14	88397301	88398094	32	480
10	22	88398103	88399744	82	286
10	17	88417321	88419026	52	708
10	11	88433802	88434451	19	351
10	21	88460419	88461450	43	574
10	44	88479702	88480595	73	429
10	12	88504675	88506441	61	960
10	14	88544986	88545473	23	228
10	15	88649298	88650134	29	240
10	12	88689088	88689745	20	259
10	13	88710010	88710490	19	333
10	13	88716164	88717147	39	209
10	17	88719570	88721476	52	1575
10	23	88734771	88735504	36	159
10	19	88842153	88843939	58	1540
10	11	89253899	89255468	62	629
10	13	89335234	89336410	46	829
10	26	89339311	89340005	37	491
10	30	89357923	89359132	58	680
10	89	89400373	89401346	145	735
10	13	89405961	89406750	30	330
10	27	89406813	89407665	67	422
10	25	89407724	89408570	46	428
10	13	89424506	89425078	25	281
10	14	89425214	89426130	40	667
10	18	89451169	89451753	36	299
10	16	89454556	89455668	39	645
10	16	89484435	89485331	29	651
10	20	89489744	89490753	37	459
10	21	89566321	89568889	138	1481
10	108	89590406	89591771	161	734
10	22	89591846	89592389	39	273
10	29	89592780	89594003	58	246
10	28	89595102	89596548	89	857
10	23	89600444	89601060	43	189
10	15	89609805	89610555	32	285
10	18	89611223	89612736	64	798
10	14	89612738	89613622	32	572
10	67	89754157	89754768	92	198
10	36	89774219	89775283	57	547
10	20	89784463	89785238	35	356
10	13	89791730	89792236	23	351
10	36	89902240	89903760	81	458
10	20	89903863	89904979	42	521
10	16	89907367	89908577	43	327
10	36	89915475	89916514	70	654
10	22	89968924	89969485	33	299
10	28	89994439	89995631	53	412
10	12	90003034	90003706	24	477
10	28	90003715	90004417	44	306
10	11	90134670	90137052	70	804
10	16	90151310	90152426	40	518
10	21	90177948	90179148	56	496
10	17	90187134	90187691	29	181
10	20	90221608	90222074	33	181
10	14	90224280	90224977	24	189
10	15	90274861	90275993	47	618
10	13	90276420	90277243	30	524
10	14	90290874	90291754	34	188
10	11	90302890	90303685	24	127
10	15	90307176	90308395	45	314
10	17	90314547	90315425	39	494
10	39	90391549	90393561	115	764
10	36	90399811	90401808	132	1232
10	17	90420007	90420709	26	290
10	18	90452354	90453569	44	891
10	32	90455831	90458695	134	1867
10	12	90530676	90531421	27	391
10	13	90552577	90553163	22	168
10	14	90559904	90560691	37	184
10	22	90584762	90585784	46	788
10	11	90591233	90591731	21	130
10	45	90598059	90599464	92	343
10	18	90601218	90602451	48	426
10	98	90628950	90633420	382	2238
10	12	90636204	90636564	17	213
10	124	90644597	90647689	312	1636
10	25	90681968	90682797	49	557
10	13	90684168	90684895	24	509
10	15	90736657	90737057	20	231
10	66	90738987	90742317	262	2305
10	39	90752834	90754413	94	413
10	12	90773710	90774039	14	182
10	16	90779376	90780044	34	406
10	12	90931197	90931458	13	114
10	11	90963008	90963497	17	199
10	16	91009978	91010545	30	271
10	18	91011331	91013337	79	954
10	38	91024013	91025546	86	797
10	31	91027481	91028538	81	590
10	11	91028806	91029935	28	447
10	12	91045110	91045875	26	275
10	14	91045991	91047172	31	380
10	17	91051480	91052251	35	344
10	11	91052346	91052905	21	155
10	21	91077219	91078543	73	868
10	11	91087021	91087722	21	448
10	14	91096040	91096926	42	243
10	14	91119169	91119680	21	261
10	19	91138843	91139469	28	339
10	11	91141577	91142564	39	455
10	11	91216230	91217095	26	309
10	36	91230294	91231940	94	689
10	22	91302661	91303567	54	638
10	18	91383153	91383761	30	179
10	14	91393109	91395722	93	803
10	11	91438333	91438807	15	206
10	19	91450172	91452430	95	1263
10	12	91543377	91543689	15	137
10	12	92063561	92064175	23	257
10	14	92069269	92069694	20	143
10	111	92597051	92597735	146	371
10	18	92612430	92612970	23	393
10	14	92621419	92622638	47	261
10	14	92633844	92636230	84	1288
10	24	92639416	92640485	49	264
10	17	92661252	92661763	24	234
10	38	92670630	92671623	87	614
10	14	92679541	92680648	49	600
10	19	92680659	92681728	43	350
10	13	92690406	92691123	24	515
10	22	92756034	92756730	35	134
10	12	92764910	92765630	24	436
10	14	92784451	92784934	21	202
10	11	92913040	92914832	47	752
10	16	93001145	93001510	19	218
10	12	93116818	93117487	25	159
10	18	93158442	93160269	81	923
10	11	93232471	93232923	17	233
10	11	93236768	93237413	22	498
10	13	93271155	93271522	17	142
10	25	93290194	93291279	63	356
10	18	93301243	93303032	60	1469
10	57	93325521	93326561	109	546
10	15	93328194	93330101	58	1025
10	18	93336713	93338409	70	1127
10	38	93338439	93339592	102	720
10	19	93339605	93341878	122	1615
10	28	93346470	93348935	124	1972
10	12	93352944	93355229	71	1777
10	19	93357166	93359198	105	1412
10	14	93360142	93360658	22	137
10	17	93362525	93364441	85	996
10	19	93366720	93367427	52	174
10	18	93377393	93378049	32	209
10	13	93382472	93383729	51	432
10	26	93384784	93385707	51	487
10	14	93401964	93402527	25	271
10	48	93421130	93422770	106	1153
10	12	93458875	93459723	24	373
10	17	93547282	93548834	65	670
10	17	93548887	93549817	54	341
10	16	93651449	93652032	28	205
10	17	93658146	93659540	54	527
10	27	93662381	93662966	44	295
10	18	93672739	93674718	86	802
10	25	93837325	93838039	49	318
10	11	93874167	93875351	43	311
10	29	93988038	93989137	67	593
10	23	93989272	93990943	77	944
10	48	94039513	94041318	139	1241
10	20	94052499	94053771	39	259
10	41	94180428	94181081	63	345
10	17	94184756	94185083	20	134
10	15	94222030	94222547	27	173
10	12	94266770	94267212	19	144
10	53	94322283	94323975	129	685
10	15	94340205	94342042	72	1234
10	13	94342279	94343130	35	470
10	12	94500497	94500932	18	133
10	14	94506805	94507428	27	186
10	35	94571159	94572579	85	714
10	44	94579458	94580244	69	248
10	11	94592600	94593206	21	402
10	15	94596575	94597875	45	411
10	17	94641699	94642931	48	543
10	16	94664186	94664728	22	244
10	28	94721629	94722959	67	595
10	11	94789177	94789867	18	342
10	22	95038558	95039328	41	427
10	13	95084226	95085055	24	647
10	15	95126183	95127356	51	122
10	20	95133106	95134152	40	859
10	38	95183491	95184412	60	258
10	20	95185753	95187606	100	1462
10	28	95208453	95209271	54	241
10	79	95212122	95213047	150	523
10	23	95215300	95216577	92	932
10	19	95217765	95218979	48	607
10	23	95220292	95221446	64	734
10	58	95224803	95226007	120	1021
10	22	95231091	95232578	76	980
10	11	95245277	95247022	47	1003
10	60	95266964	95267120	61	9
10	13	95302171	95302674	25	247
10	11	95304384	95304848	14	317
10	40	95451897	95452877	69	549
10	41	95496469	95497151	82	269
10	12	95498747	95499777	34	539
10	38	95500551	95502330	89	386
10	16	95563096	95563675	24	369
10	15	95666076	95666731	24	397
10	11	95743476	95743879	15	107
10	402	95808717	95808908	403	44
10	11	96029520	96030469	24	559
10	22	96111875	96113081	62	882
10	23	96151720	96153207	59	388
10	17	96153356	96153944	30	241
10	73	96222473	96222704	74	84
10	12	96294709	96297271	79	896
10	12	96882561	96883084	20	285
10	25	96979141	96980244	46	426
10	58	96985583	96986800	123	393
10	25	97016092	97016934	44	549
10	12	97112771	97113349	19	431
10	12	97124041	97124846	25	434
10	43	97158148	97159242	85	783
10	13	97180059	97180443	19	226
10	14	97310992	97311771	37	208
10	14	97350926	97351497	21	123
10	16	97406183	97406886	34	491
10	26	97442916	97444493	65	1051
10	12	97822418	97823010	22	144
10	107	97839244	97840559	218	797
10	19	97857057	97857453	26	234
10	19	97874009	97874923	54	498
10	12	97879075	97880804	58	570
10	13	98124704	98125343	22	492
10	12	98336575	98337711	40	532
10	13	98515356	98515752	18	222
10	11	98539312	98539668	13	209
10	11	98551178	98552105	26	127
10	45	98580046	98581124	82	360
10	11	98581201	98582190	31	494
10	37	98786994	98787572	76	352
10	12	98819535	98820243	20	402
10	17	98822321	98823157	33	410
10	24	98831043	98831938	39	513
10	228	98866222	98868139	314	1072
10	18	99018905	99019322	26	164
10	16	99028173	99029849	55	304
10	17	99041270	99042876	82	619
10	12	99068410	99069211	24	484
10	12	99082047	99083179	40	553
10	11	99084207	99085027	32	442
10	14	99150402	99151432	33	560
10	14	99175746	99176370	22	131
10	15	99194726	99196549	74	1269
10	14	99247280	99248939	57	320
10	13	99284455	99285016	21	228
10	12	99291668	99292326	20	415
10	11	99292912	99293415	15	123
10	13	99321885	99322798	28	241
10	38	99324115	99325319	80	462
10	16	99362093	99362886	26	209
10	15	99390858	99392182	55	579
10	18	99398492	99399248	32	491
10	11	99426389	99426825	17	224
10	11	99434535	99435738	44	1028
10	19	99435863	99438622	116	1369
10	14	99439277	99440454	38	316
10	13	99450923	99451635	24	406
10	20	99459211	99459943	31	239
10	16	99467546	99468929	42	1125
10	37	99481402	99481924	48	261
10	12	99485898	99488004	58	776
10	13	99508881	99509600	27	447
10	19	99541726	99542270	26	157
10	22	99546297	99546758	36	261
10	20	99589600	99590478	39	470
10	17	99618690	99619642	29	674
10	18	99631988	99632626	45	268
10	13	99883741	99885151	69	627
10	23	99920265	99920974	34	225
10	11	100059213	100060187	21	307
10	54	100063934	100064931	95	626
10	12	100153896	100154767	23	523
10	16	100196334	100197114	41	387
10	24	100210553	100211142	37	203
10	78	100237057	100237763	96	503
10	11	100374257	100375155	30	551
10	54	100607906	100608640	76	523
10	18	101094435	101095302	36	273
